perfume_id,color_score,season_score,myscore,user_style,user_id
155,63.83570887133758,58.33335763889902,122.1690665102366,스포티,1
1427,73.88793755363,47.368421052631575,121.25635860626157,스포티,1
620,70.7466926436445,39.53489098431719,110.28158362796168,스포티,1
205,78.62198307037957,31.578954016621896,110.20093708700146,스포티,1
944,73.14887899990137,36.37183485253403,109.52071385243539,스포티,1
687,73.69918398158237,35.51153919804187,109.21072317962424,스포티,1
1033,77.52887566369702,30.983554694431753,108.51243035812877,스포티,1
592,69.94345966232378,38.28678590654596,108.23024556886973,스포티,1
1087,73.57516420699702,34.177214324627485,107.7523785316245,스포티,1
1146,76.09268612866859,31.35135304601908,107.44403917468767,스포티,1
1424,73.86048727813754,33.55262622922381,107.41311350736135,스포티,1
1463,69.11395187580685,37.931043638527775,107.04499551433463,스포티,1
1378,64.8699091103414,41.23711340206185,106.10702251240325,스포티,1
41,85.25540607175184,20.792086971863966,106.0474930436158,스포티,1
1145,73.35366018851323,32.432427319212756,105.786087507726,스포티,1
848,67.43701378474871,37.931043638527775,105.3680574232765,스포티,1
1353,59.54612241436621,45.714285714285715,105.26040812865193,스포티,1
759,65.93241596557158,38.99242222789033,104.92483819346191,스포티,1
478,66.73877079553851,38.08089697690976,104.81966777244827,스포티,1
255,74.98722612643832,29.429483916023703,104.41671004246201,스포티,1
1323,64.11626132180406,39.88729557519259,104.00355689699666,스포티,1
1259,69.91503338970463,34.03846361464514,103.95349700434977,스포티,1
71,76.16093731065656,27.55813917239052,103.71907648304708,스포티,1
1345,63.15903855990136,40.47620272108494,103.63524128098629,스포티,1
906,63.41486818673917,40.1234409846064,103.53830917134556,스포티,1
1453,65.425632291054,38.095238095238095,103.5208703862921,스포티,1
1322,68.33830954333978,35.16209836505994,103.50040790839972,스포티,1
1117,61.66820289590138,41.754668684755266,103.42287158065665,스포티,1
1188,61.871044470432615,41.42857320408171,103.29961767451432,스포티,1
900,73.89898270307488,29.357809801362126,103.256792504437,스포티,1
1421,61.80108987694464,41.35108192448961,103.15217180143425,스포티,1
1442,69.11395187580685,33.92858348214587,103.04253535795272,스포티,1
1401,70.86997688246466,31.914897012223086,102.78487389468773,스포티,1
996,75.84888872474376,26.89960044099661,102.74848916574037,스포티,1
1332,64.660385170951,38.03809830744049,102.6984834783915,스포티,1
836,63.714469082831485,38.91881267412022,102.6332817569517,스포티,1
311,65.19111330638532,37.36263244777309,102.5537457541584,스포티,1
1415,63.140411760816995,39.324947853609984,102.46535961442697,스포티,1
1394,63.133375256306536,39.2857,102.41907525630654,스포티,1
545,81.87843462567194,20.535727566965946,102.41416219263789,스포티,1
888,63.46980764869805,38.76256425605365,102.2323719047517,스포티,1
840,66.14190077701171,35.80785230449489,101.9497530815066,스포티,1
603,75.35992788332061,26.56250732421646,101.92243520753706,스포티,1
139,68.05674324792874,33.836199355305084,101.89294260323382,스포티,1
717,67.46779708381985,34.37289308892877,101.84069017274862,스포티,1
1141,73.86048727813754,27.927942050159032,101.78842932829657,스포티,1
428,70.49195714546259,31.249993457029785,101.74195060249238,스포티,1
938,62.561244852016905,38.94472263957983,101.50596749159673,스포티,1
484,66.76228246443145,34.67048134416069,101.43276380859214,스포티,1
1379,62.63244414703853,38.77199777758909,101.40444192462762,스포티,1
715,68.39914769406342,32.86385729210922,101.26300498617263,스포티,1
1341,63.39885620951505,37.86408686021526,101.26294306973031,스포티,1
1102,64.40698820293,36.708884089109546,101.11587229203954,스포티,1
1171,68.60228950179604,32.263632594657466,100.8659220964535,스포티,1
395,66.66040812310376,34.14634036287963,100.80674848598339,스포티,1
1074,73.1581112404046,27.49999824999948,100.65810949040407,스포티,1
665,57.95607162304343,42.3728813559322,100.32895297897562,스포티,1
1329,66.17414235539923,34.04255893315076,100.21670128854998,스포티,1
97,58.62798377197753,41.549289922635225,100.17727369461275,스포티,1
1281,62.57885046664392,37.3134328358209,99.89228330246482,스포티,1
1285,60.6067484056247,39.266518242758245,99.87326664838295,스포티,1
1179,63.76998312485499,36.024845615524114,99.7948287403791,스포티,1
975,55.22258904198416,44.44444444444444,99.66703348642861,스포티,1
606,58.480001313659066,41.07142197066433,99.55142328432339,스포티,1
1396,59.41312243753642,40.12962687505967,99.5427493125961,스포티,1
355,64.71124950031833,34.72222222222222,99.43347172254056,스포티,1
615,61.16760515825478,38.230143168063144,99.39774832631792,스포티,1
354,53.098929992938814,46.153847692307615,99.25277768524643,스포티,1
223,66.59823249383045,32.4446683428541,99.04290083668455,스포티,1
504,64.60659571658596,34.32917698544512,98.93577270203107,스포티,1
184,56.807670333172226,41.94657265041516,98.75424298358739,스포티,1
978,62.68794202084938,36.03521849710983,98.7231605179592,스포티,1
661,56.63891699738925,42.00000672000108,98.63892371739033,스포티,1
1407,59.16100322525537,39.39395454545455,98.55495777070992,스포티,1
340,64.5069080010088,33.97912933917729,98.48603734018609,스포티,1
559,65.5019256416322,32.97061263354747,98.47253827517966,스포티,1
1451,61.95365608194123,36.27450660322981,98.22816268517104,스포티,1
329,65.25392084478798,32.96295272062312,98.2168735654111,스포티,1
1296,65.19111330638532,33.01204906778925,98.20316237417457,스포티,1
538,66.14190077701171,31.858419461192668,98.00032023820438,스포티,1
811,61.80108987694464,36.197138737552685,97.99822861449732,스포티,1
1227,85.97201676200423,12.021132687121822,97.99314944912605,스포티,1
429,61.94066969388461,36.04650575987115,97.98717545375575,스포티,1
10,64.20643149491329,33.77350976323299,97.97994125814628,스포티,1
1385,63.06175857794398,34.67151834541025,97.73327692335423,스포티,1
1124,57.70600810270163,39.91936288696832,97.62537098966996,스포티,1
683,68.31284379664531,29.166661805556366,97.47950560220167,스포티,1
389,70.93356542565739,26.47057698962103,97.40414241527841,스포티,1
1161,61.94405057775726,35.27358012376089,97.21763070151815,스포티,1
343,57.350103016834694,39.75902848018728,97.10913149702198,스포티,1
1458,64.01967017511765,33.03834496393204,97.0580151390497,스포티,1
549,65.11948959077874,31.932764133888767,97.05225372466751,스포티,1
675,80.34841480394844,16.666657613168272,97.01507241711671,스포티,1
1280,59.16100322525537,37.84530928161631,97.00631250687168,스포티,1
857,58.39150388911527,38.59649258233308,96.98799647144835,스포티,1
1408,62.0338279629552,34.93975861518363,96.97358657813882,스포티,1
243,76.00138839506542,20.901990886176144,96.90337928124157,스포티,1
91,55.5296941830964,41.34519058272325,96.87488476581964,스포티,1
1328,58.24305205687256,38.423646834429434,96.66669889130199,스포티,1
281,75.35992788332061,21.29629917695537,96.65622706027598,스포티,1
1082,61.95550875474929,34.63035830368242,96.58586705843172,스포티,1
30,58.94206292196748,37.58862302701824,96.5306859489857,스포티,1
1271,58.421082787913534,38.08999981335899,96.51108260127253,스포티,1
361,60.38896020147555,36.086179570603335,96.47513977207888,스포티,1
1206,63.133375256306536,33.33332152777606,96.46669678408259,스포티,1
1078,66.36819517885843,30.000003000000298,96.36819817885873,스포티,1
772,58.18604272566521,38.16718141472001,96.35322414038522,스포티,1
1034,59.62753192591607,36.6547969719209,96.28232889783698,스포티,1
18,86.24283766284144,9.95259836593571,96.19543602877715,스포티,1
750,63.803503780231395,32.35295337370111,96.15645715393251,스포티,1
852,71.15271975831953,25.0,96.15271975831953,스포티,1
263,75.74458816668131,20.370355555555555,96.11494372223686,스포티,1
1299,49.09620636350165,46.80851982797451,95.90472619147616,스포티,1
879,58.06920013349885,37.695024633698594,95.76422476719745,스포티,1
839,62.246766007146704,33.46940137609485,95.71616738324155,스포티,1
1426,55.7160491028478,40.00001057142797,95.71605967427577,스포티,1
403,66.0700830099953,29.629643209881067,95.69972621987637,스포티,1
1016,63.30483788745826,32.35293167819985,95.65776956565811,스포티,1
238,59.21509552966799,36.36364757231277,95.57874310198076,스포티,1
610,79.56653254251054,15.909104080580008,95.47563662309055,스포티,1
815,62.56568827296963,32.870365196331406,95.43605346930104,스포티,1
1176,60.280033160498114,34.98941745069204,95.26945061119015,스포티,1
422,57.60417324961061,37.63034209744001,95.23451534705062,스포티,1
632,60.41029341661259,34.79166057812606,95.20195399473866,스포티,1
710,53.5827779467597,41.514515965652556,95.09729391241225,스포티,1
1067,58.66100546018338,36.41806244367513,95.07906790385852,스포티,1
259,59.9580253554366,35.119043020125325,95.07706837556192,스포티,1
876,63.748397976951786,31.2219719282653,94.97036990521708,스포티,1
939,49.825239412373556,45.081943194046666,94.90718260642022,스포티,1
1152,60.09830097563014,34.78260869565217,94.88090967128231,스포티,1
498,64.20643149491329,30.666671982223143,94.87310347713642,스포티,1
1474,68.05674324792874,26.785719738519333,94.84246298644807,스포티,1
1159,58.480001313659066,36.29976198246069,94.77976329611975,스포티,1
744,83.49097233750142,11.25,94.74097233750142,스포티,1
734,61.94405057775726,32.76867179885224,94.71272237660949,스포티,1
805,58.894957688914495,35.782323246057864,94.67728093497236,스포티,1
1109,62.47543074931174,32.13772531454186,94.61315606385361,스포티,1
34,56.04702336801009,38.56384733335098,94.61087070136107,스포티,1
1070,64.24583775413873,30.357138647958287,94.60297640209703,스포티,1
1192,58.06920013349885,36.53261631985037,94.60181645334922,스포티,1
1134,51.44023264035005,43.16039395081182,94.60062659116187,스포티,1
142,66.80506238713686,27.722772277227726,94.52783466436458,스포티,1
722,54.759786482227256,39.73509407482198,94.49488055704924,스포티,1
967,59.54612241436621,34.944362386982995,94.4904848013492,스포티,1
1351,76.59986494385332,17.86835539745258,94.4682203413059,스포티,1
95,61.82278250157456,32.5757653236897,94.39854782526426,스포티,1
419,67.77929181989751,26.416165110696273,94.19545693059378,스포티,1
913,61.94405057775726,32.20725601637517,94.15130659413242,스포티,1
1255,64.96668618269665,29.093065081762187,94.05975126445884,스포티,1
664,64.71124950031833,29.33364231436571,94.04489181468404,스포티,1
1162,56.92500035981072,37.05356904496212,93.97856940477283,스포티,1
1398,62.985079780557086,30.952375850339408,93.9374556308965,스포티,1
1218,64.29433120557164,29.577467936254966,93.8717991418266,스포티,1
383,54.62766564469691,39.189191307523856,93.81685695222077,스포티,1
276,61.49926227882156,32.1428479591863,93.64211023800786,스포티,1
1446,58.41424696095208,35.1501524415348,93.56439940248688,스포티,1
1093,52.91542643503673,40.635738831615114,93.55116526665185,스포티,1
1266,73.69520816350278,19.85293387759784,93.54814204110062,스포티,1
279,64.56957331326069,28.828829574362093,93.39840288762278,스포티,1
1166,63.014285206202224,30.33953888148436,93.35382408768658,스포티,1
1312,60.25799593509775,32.96702572153281,93.22502165663056,스포티,1
1114,76.34481328511747,16.857156751019613,93.20197003613708,스포티,1
593,60.25799593509775,32.90080833996011,93.15880427505786,스포티,1
1388,58.631899381110586,34.52380623582798,93.15570561693858,스포티,1
535,63.07746470361144,30.01481565346223,93.09228035707366,스포티,1
1433,63.21940735406252,29.870130828133117,93.08953818219564,스포티,1
1298,64.40104052541058,28.662435218468037,93.06347574387861,스포티,1
1139,52.08279065215453,40.96649218810193,93.04928284025647,스포티,1
1199,68.84828540745117,24.19601842597131,93.04430383342248,스포티,1
995,59.78939844702222,33.1412105689774,92.93060901599962,스포티,1
1452,57.839228027429556,35.08771929824561,92.92694732567517,스포티,1
1024,56.92500035981072,35.786164782405805,92.71116514221652,스포티,1
1207,66.38542329946165,26.301864158532723,92.68728745799437,스포티,1
1371,56.66055702136538,36.000008266666114,92.66056528803149,스포티,1
1120,57.350103016834694,35.27920194027216,92.62930495710685,스포티,1
696,61.288039097004955,31.28990278083546,92.57794187784042,스포티,1
753,55.7160491028478,36.817978552324924,92.53402765517272,스포티,1
75,57.70600810270163,34.78260869565217,92.4886167983538,스포티,1
1184,64.96668618269665,27.490050248409382,92.45673643110604,스포티,1
462,57.84198207997044,34.50164831585583,92.34363039582627,스포티,1
625,77.46728637311956,14.851481541026748,92.3187679141463,스포티,1
465,62.19688526340341,30.06741235197614,92.26429761537955,스포티,1
1236,54.14298783690258,38.08801225519882,92.2310000921014,스포티,1
1140,61.027966072772585,31.1738476979657,92.20181377073828,스포티,1
1177,57.70600810270163,34.482756163298,92.18876426599962,스포티,1
1263,63.615443378708015,28.571424081633808,92.18686746034183,스포티,1
1260,57.64390595129285,34.44444444444444,92.0883503957373,스포티,1
37,61.473334096413865,30.50845274347045,91.98178683988431,스포티,1
1412,57.84277853929785,34.05404172096868,91.89682026026654,스포티,1
1459,57.839228027429556,33.92855848213962,91.76778650956918,스포티,1
179,56.607115122073715,35.10636878678709,91.71348390886081,스포티,1
651,85.82882334266523,5.799347970626203,91.62817131329143,스포티,1
1014,75.21874760364352,16.307677860351472,91.526425463995,스포티,1
1387,59.830412044825124,31.66666177777648,91.4970738226016,스포티,1
420,56.63891699738925,34.82427897028691,91.46319596767617,스포티,1
336,65.47218978375767,25.983663469096346,91.45585325285401,스포티,1
877,64.70458971139834,26.673586334472375,91.37817604587072,스포티,1
1456,59.15880035597081,32.20338388394281,91.36218423991363,스포티,1
288,66.07632331156431,25.27899067724984,91.35531398881415,스포티,1
44,76.59986494385332,14.716097144888893,91.31596208874221,스포티,1
394,61.19933333113359,30.065359084112952,91.26469241524654,스포티,1
793,83.19368005462321,7.936528004529701,91.13020805915292,스포티,1
841,80.58698096083998,10.526296984557293,91.11327794539727,스포티,1
986,76.59986494385332,14.476997304669364,91.07686224852269,스포티,1
929,68.98126803579935,22.093023255813954,91.07429129161329,스포티,1
415,68.84828540745117,22.222222222222225,91.0705076296734,스포티,1
1425,58.29146125455358,32.67326797372807,90.96472922828166,스포티,1
910,58.06920013349885,32.89085269206696,90.96005282556581,스포티,1
1112,66.56205573187664,24.390248899463632,90.95230463134027,스포티,1
704,57.50295032516992,33.444287846328486,90.94723817149841,스포티,1
133,77.79632454083473,13.131333333333334,90.92765787416806,스포티,1
1431,53.15402712150469,37.727282880167046,90.88131000167174,스포티,1
1437,55.7160491028478,35.164840743870656,90.88088984671845,스포티,1
536,81.65687933823843,9.20716289087617,90.8640422291146,스포티,1
1386,64.17548859969814,26.666664333334268,90.84215293303241,스포티,1
1221,53.40992719453029,37.4269052631579,90.83683245768819,스포티,1
62,55.59272411552134,35.22141725529488,90.81414137081623,스포티,1
409,66.24891532066101,24.489810162433482,90.7387254830945,스포티,1
797,63.63042310823626,27.083321614584797,90.71374472282105,스포티,1
103,68.98126803579935,21.724025244496964,90.7052932802963,스포티,1
845,56.83488125104299,33.84989399905694,90.68477525009993,스포티,1
1397,55.39075919736107,35.27606827882125,90.66682747618232,스포티,1
190,80.50182301985267,10.0,90.50182301985267,스포티,1
552,65.5019256416322,24.941193646136373,90.44311928776857,스포티,1
214,56.607115122073715,33.817688352655765,90.42480347472949,스포티,1
767,52.653309658975324,37.75463208410802,90.40794174308334,스포티,1
183,56.84341490736762,33.497528406416116,90.34094331378373,스포티,1
741,63.63042310823626,26.618691993168802,90.24911510140507,스포티,1
1073,58.46657675197014,31.74602078609326,90.21259753806339,스포티,1
953,63.205312442916075,26.995801733523166,90.20111417643923,스포티,1
89,65.19111330638532,24.96350489381416,90.15461820019948,스포티,1
1441,56.45348625420117,33.62070435493688,90.07419060913804,스포티,1
803,61.628638290233354,28.44501213788083,90.07365042811418,스포티,1
1183,66.56205573187664,23.489022767475763,90.0510784993524,스포티,1
980,56.83488125104299,33.19588025847641,90.0307615095194,스포티,1
421,59.506232254888246,30.429293428763653,89.9355256836519,스포티,1
303,55.57109075816371,34.31603004711591,89.88712080527962,스포티,1
919,73.21887309746032,16.66665208333151,89.88552518079183,스포티,1
873,70.20240865299175,19.587636110816998,89.79004476380875,스포티,1
1365,66.23297131717247,23.529423442904342,89.76239476007682,스포티,1
643,60.03414247087979,29.687493847658175,89.72163631853797,스포티,1
331,76.67332439685525,13.043478260869565,89.71680265772481,스포티,1
1363,69.25129239542689,20.454531714879156,89.70582411030604,스포티,1
937,61.12560933736375,28.571441982505917,89.69705131986967,스포티,1
897,57.469538097139825,32.226960750654555,89.69649884779437,스포티,1
431,60.129936791128856,29.51288975460032,89.64282654572918,스포티,1
136,63.63042310823626,25.988611461248762,89.61903456948502,스포티,1
582,60.23468822572953,29.381441486874703,89.61612971260423,스포티,1
17,68.98126803579935,20.547944717582986,89.52921275338232,스포티,1
890,64.47620844059045,25.0,89.47620844059045,스포티,1
826,62.00892474135592,27.374294878436473,89.38321961979238,스포티,1
1369,58.06920013349885,31.274902641228074,89.34410277472693,스포티,1
224,58.81674503447669,30.508483424303968,89.32522845878066,스포티,1
523,59.91301908720161,29.41174567473377,89.32476476193538,스포티,1
1216,62.64171208047197,26.68269239408052,89.3244044745525,스포티,1
418,82.0798330091448,7.228933989096363,89.30876699824117,스포티,1
1393,73.88527759804873,15.384637573968762,89.26991517201749,스포티,1
966,81.93708575708028,7.329823072288362,89.26690882936865,스포티,1
622,51.762511341701625,37.49999045138955,89.26250179309118,스포티,1
1419,60.38896020147555,28.846153846153843,89.2351140476294,스포티,1
1352,59.54612241436621,29.57746812140486,89.12359053577107,스포티,1
74,52.0244145562852,37.0370386831283,89.06145323941351,스포티,1
159,78.02664925365468,11.023615407031492,89.05026466068617,스포티,1
295,65.94264210467581,23.102046997218302,89.04468910189411,스포티,1
1066,52.949385247545614,36.09467146808621,89.04405671563183,스포티,1
363,65.40854875413373,23.591561276900183,89.00011003103391,스포티,1
1383,66.14185535600303,22.85713897959128,88.99899433559432,스포티,1
407,61.288039097004955,27.71085007983613,88.99888917684109,스포티,1
1417,55.56533364002132,33.38696392638709,88.95229756640842,스포티,1
1011,65.25483556860235,23.664125873783593,88.91896144238594,스포티,1
701,76.67332439685525,12.217925175335736,88.89124957219099,스포티,1
131,57.369650933396834,31.46853917062148,88.83819010401831,스포티,1
1436,78.1872637369047,10.526303601109957,88.71356733801466,스포티,1
1181,60.60533652327131,28.079315988880488,88.6846525121518,스포티,1
761,84.53646706102512,4.126210345932541,88.66267740695766,스포티,1
488,61.473360707775896,27.187508695312285,88.66086940308818,스포티,1
475,48.193134617294675,40.449441838152076,88.64257645544674,스포티,1
53,59.619139849903924,28.98551762234885,88.60465747225277,스포티,1
300,62.821033701155415,25.78123992920315,88.60227363035857,스포티,1
720,62.047676900410366,26.528048594953198,88.57572549536357,스포티,1
542,62.68081912670856,25.88831934345092,88.56913847015949,스포티,1
1348,55.233901349755186,33.33331764705882,88.567218996814,스포티,1
936,68.98126803579935,19.565217391304348,88.54648542710369,스포티,1
1469,55.93479951091474,32.46976815365702,88.40456766457177,스포티,1
158,66.90024940149164,21.428576275510895,88.32882567700253,스포티,1
493,57.066846483215215,31.25,88.31684648321522,스포티,1
1084,66.0700830099953,22.22224,88.2923230099953,스포티,1
754,57.839228027429556,30.37974683544304,88.2189748628726,스포티,1
686,58.839586074916916,29.37421554097735,88.21380161589427,스포티,1
1432,70.20240865299175,18.000015146667067,88.20242379965882,스포티,1
963,49.06245641818877,38.983056794025615,88.04551321221439,스포티,1
282,64.94134462177156,23.0769,88.01824462177156,스포티,1
1466,66.24891532066101,21.73913043478261,87.98804575544362,스포티,1
948,58.54937825174786,29.411764705882355,87.96114295763022,스포티,1
1275,56.22459544642338,31.696072698112342,87.92066814453572,스포티,1
1061,66.38542329946165,21.51900894888585,87.9044322483475,스포티,1
652,66.91949012965382,20.983618704649484,87.90310883430331,스포티,1
100,58.57606883018644,29.308392282279677,87.88446111246611,스포티,1
769,61.02015360516724,26.823353049864618,87.84350665503186,스포티,1
1009,59.42085921724478,28.42061432559643,87.84147354284121,스포티,1
3,48.193134617294675,39.622649733002774,87.81578435029745,스포티,1
66,61.54259251869332,26.24632819936058,87.7889207180539,스포티,1
1026,63.695493766169676,24.03624188512861,87.7317356512983,스포티,1
575,73.88527759804873,13.846144627216878,87.7314222252656,스포티,1
636,59.21509552966799,28.51261084288731,87.7277063725553,스포티,1
714,54.10400739019396,33.50383434632177,87.60784173651572,스포티,1
413,63.615443378708015,23.943150980456434,87.55859435916445,스포티,1
619,68.84828540745117,18.691150992541612,87.53943639999278,스포티,1
562,69.34417556222795,18.18183780992137,87.52601337214932,스포티,1
77,53.52417227077338,34.000005440000876,87.52417771077425,스포티,1
810,61.05794154846982,26.401115974622307,87.45905752309213,스포티,1
1253,59.42085921724478,28.014184281703404,87.43504349894819,스포티,1
451,57.08937727093344,30.33897456492352,87.42835183585696,스포티,1
392,65.778843817939,21.590887353655244,87.36973117159425,스포티,1
529,71.01526561049077,16.30278464030366,87.31805025079443,스포티,1
584,76.94961472257116,10.352954676260943,87.3025693988321,스포티,1
212,64.56957331326069,22.67887512608145,87.24844843934214,스포티,1
1136,59.967096705973,27.27272727272727,87.23982397870027,스포티,1
658,70.20240865299175,17.01668640798505,87.2190950609768,스포티,1
102,55.62391454686954,31.54363704338031,87.16755159024986,스포티,1
516,59.7462234604597,27.387628890221393,87.1338523506811,스포티,1
83,75.73952700814465,11.340194043997972,87.07972105214262,스포티,1
1213,57.32815535072172,29.74138215108459,87.06953750180631,스포티,1
994,56.92500035981072,30.120474205255498,87.04547456506621,스포티,1
1167,75.35992788332061,11.6751326547954,87.03506053811601,스포티,1
